ingredient_obo_uri	pt_obo_uri
PR_000050305	HP_0033726
CHEBI_134745	HP_0012141
CHEBI_35705	HP_0002665
CHEBI_95341	HP_0002665
CHEBI_8764	MONDO_0016537
CHEBI_6375	HP_0000769
PR_000001438	MONDO_0005105
CHEBI_78152	HP_0012119
CHEBI_82960	MONDO_0005336
CHEBI_229764	MONDO_0005336
CHEBI_135720	MONDO_0005336
CHEBI_145371	MONDO_0005336
CHEBI_60804 | CHEBI_50846	MONDO_0005336
CHEBI_60804 | CHEBI_50846	MONDO_0002565
CHEBI_35610	MONDO_0005068
 CHEBI_61033	MONDO_0005068
CHEBI_66894	MONDO_0005068
CHEBI_50114	MONDO_0005068
CHEBI_135925	MONDO_0005068
PR_Q02161	MONDO_0005068
CHEBI_28304	MONDO_0005068
CHEBI_81579	MONDO_0005068
CHEBI_50131	MONDO_0005068
PR_P60568	MONDO_0005068
CHEBI_65023	MONDO_0005068
PR_P06280	MONDO_0005068
CHEBI_135686	MONDO_0005068
CHEBI_135920	HP_0000545
CHEBI_135920	MONDO_0001384
CHEBI_63612	HP_0033748
CHEBI_35610	HP_0000100
CHEBI_27834	HP_0003489
CHEBI_145372	HP_0003489
CHEBI_143117	HP_0003489
CHEBI_35610	MONDO_0002122
CHEBI_5165	MONDO_0004843
CHEBI_50847	MONDO_0004843
CHEBI_50847	HP_0000167
CHEBI_35610	MONDO_0005246
CHEBI_35610	HP_0007626
CHEBI_75252	HP_0000388
CHEBI_75252	MONDO_0005441
CHEBI_2955	HP_0000388
CHEBI_2955	MONDO_0005441
CHEBI_27834	HP_0012531
CHEBI_63626	HP_0012531
CHEBI_145372	HP_0012531
CHEBI_134991	HP_0012531
PR_P60568	HP_0012531
PR_000050308	HP_0012531
CHEBI_50847	HP_0012531
CHEBI_10124	HP_0012531
CHEBI_135931	HP_0012531
CHEBI_140376	HP_0012531
CHEBI_50131	HP_0008361
CHEBI_6367	MONDO_0043233
CHEBI_7445	MONDO_0005068
CHEBI_135931	MONDO_0004982
CHEBI_62984	MONDO_0004982
PR_P15391	MONDO_0004982
CHEBI_61058	MONDO_0004982
CHEBI_75045	MONDO_0004982
CHEBI_176844	HP_0001876
CHEBI_6717	HP_0001876
CHEBI_50847	HP_0001876
CHEBI_63599	HP_0001876
CHEBI_75045	MONDO_0002363
CHEBI_6888	HP_0010550
CHEBI_132268	MONDO_0005898
CHEBI_145430	MONDO_0001370
CHEBI_50847	MONDO_0005904
CHEBI_51141	HP_0025439
CHEBI_51141	MONDO_0002258
CHEBI_41060	HP_0025439
CHEBI_41060	MONDO_0002258
PR_000050305	HP_0025439
PR_000050305	MONDO_0002258
CHEBI_145428	MONDO_0002258
CHEBI_50114	HP_0025439
CHEBI_50114	MONDO_0002258
CHEBI_27834	HP_0025439
CHEBI_27834	MONDO_0002258
CHEBI_46295	HP_0025439
CHEBI_46295	MONDO_0002258
CHEBI_85662	HP_0025439
CHEBI_85662	MONDO_0002258
CHEBI_63599	HP_0025439
CHEBI_63599	MONDO_0002258
CHEBI_65347	HP_0025439
CHEBI_65347	MONDO_0002258
CHEBI_6775	HP_0002102
CHEBI_35705	HP_0002090
PR_000050305	HP_0002090
CHEBI_143117	HP_0002090
CHEBI_173077	HP_0002090
CHEBI_167707	HP_0002090
CHEBI_69478	HP_0002090
CHEBI_48720	HP_0002090
CHEBI_34762	HP_0002090
CHEBI_6413	HP_0002090
CHEBI_16991 | CHEBI_50249	HP_0002090
PR_P60568	HP_0006522
CHEBI_50847	HP_0006522
CHEBI_135929	HP_0200023
PR_000050305	MONDO_0005083
CHEBI_17196	HP_0100598
CHEBI_38849 | CHEBI_28017	HP_0100598
CHEBI_50249	HP_0100598
CHEBI_145430	HP_0100598
CHEBI_91855	HP_0100598
PR_000050305	HP_0002204
 CHEBI_404903	HP_0100658
CHEBI_95341	HP_0002204
CHEBI_32246	HP_0002204
CHEBI_50847	HP_0002204
CHEBI_145428	HP_0000979
CHEBI_50248	HP_0000979
CHEBI_3306	MONDO_0006939
CHEBI_38157	MONDO_0001106
CHEBI_35195	MONDO_0001106
CHEBI_27834	MONDO_0001106
PR_Q02161	MONDO_0001106
PR_P06280	HP_0002099
CHEBI_35610	MONDO_0001106
PR_P60568	MONDO_0001106
CHEBI_9570	HP_0002873
CHEBI_136034	HP_0002873
PR_000050305	HP_0002873
CHEBI_68534	MONDO_0005391
CHEBI_135752	MONDO_0005283
CHEBI_142406	HP_0009045
CHEBI_135888	MONDO_0003014
CHEBI_229764	MONDO_0003014
CHEBI_50847	MONDO_0003014
CHEBI_167707	MONDO_0003014
CHEBI_35610	MONDO_0003014
CHEBI_60311	MONDO_0003014
CHEBI_50904	MONDO_0003014
CHEBI_68534	MONDO_0003014
CHEBI_2567	MONDO_0001718
CHEBI_7936	HP_0000491
CHEBI_90227	MONDO_0006608
CHEBI_7936	HP_0002722
CHEBI_7936	HP_0025615
CHEBI_71193	MONDO_0005961
CHEBI_229764	MONDO_0005961
CHEBI_63612	MONDO_0005961
CHEBI_135949	MONDO_0005961
CHEBI_35610	MONDO_0005961
PR_000001369 | PR_000001384	MONDO_0005961
CHEBI_50847	MONDO_0005961
CHEBI_3306	MONDO_0005961
CHEBI_8389	MONDO_0005961
CHEBI_135910	HP_0010609
CHEBI_135939	HP_0002133
PR_000050305	MONDO_0001126
CHEBI_60804 | CHEBI_50846	MONDO_0001126
CHEBI_63599	HP_0010280
PR_P60568	HP_0010280
CHEBI_90960	HP_0010280
CHEBI_176844	HP_0010280
CHEBI_27834	HP_0010280
CHEBI_90227	HP_0010280
CHEBI_132268	HP_0010280
CHEBI_6717	HP_0010280
PR_000050305	HP_0010280
CHEBI_81579	HP_0010280
CHEBI_35610	MONDO_0002049
CHEBI_82960	MONDO_0002049
PR_000050308	MONDO_0002049
CHEBI_79699	MONDO_0002049
CHEBI_134689	MONDO_0002049
CHEBI_6717	MONDO_0002049
PR_P09919	MONDO_0002049
CHEBI_135752	MONDO_0002049
CHEBI_134966	MONDO_0002049
CHEBI_167707	MONDO_0002049
CHEBI_27666	MONDO_0002049
CHEBI_85978	MONDO_0002800
CHEBI_231087	MONDO_0002800
CHEBI_6888	MONDO_0002800
CHEBI_50114	MONDO_0002800
CHEBI_60804 | CHEBI_50846	MONDO_0002800
CHEBI_27834	MONDO_0002800
CHEBI_135530	HP_0001664
CHEBI_50169	HP_0007185
CHEBI_59132	HP_0007185
CHEBI_78291	HP_0007185
CHEBI_135574	HP_0000103
CHEBI_7514	HP_0000103
CHEBI_35705	HP_0000103
CHEBI_8389	HP_0000103
PR_P18510	MONDO_0005492
CHEBI_45285	MONDO_0005492
CHEBI_60652	MONDO_0005492
CHEBI_27834	MONDO_0005492
CHEBI_30621	MONDO_0005492
CHEBI_34762	MONDO_0005492
CHEBI_134689	MONDO_0005492
CHEBI_9937	MONDO_0005492
CHEBI_17252	MONDO_0005492
CHEBI_90227	MONDO_0005492
CHEBI_45267	MONDO_0005492
CHEBI_50114	MONDO_0005492
CHEBI_135752	MONDO_0005492
CHEBI_145430	MONDO_0005492
CHEBI_95341	MONDO_0005492
CHEBI_194186	MONDO_0005492
CHEBI_135782	MONDO_0005492
CHEBI_17908 | CHEBI_35222	MONDO_0005492
CHEBI_172944	MONDO_0005492
CHEBI_180653	MONDO_0005492
CHEBI_50177	MONDO_0005492
CHEBI_5931	MONDO_0005492
CHEBI_35610	HP_0000554
CHEBI_6717	HP_0002633
CHEBI_4786	HP_0002633
PR_000001438	HP_0002633
CHEBI_50847	HP_0002633
CHEBI_49575	HP_0004850
CHEBI_45267	HP_0001663
CHEBI_4682	HP_0001663
PR_P60568	HP_0004756
CHEBI_48720	HP_0004756
CHEBI_33709	HP_0012190
PR_000050305	HP_0025143
PR_P35475	HP_0025143
CHEBI_78291	HP_0025143
CHEBI_50248	HP_0025143
CHEBI_81579	HP_0025143
CHEBI_85978	HP_0025143
PR_P04062	HP_0025143
CHEBI_7735	HP_0000713
CHEBI_50847	HP_0000713
CHEBI_35705	HP_0000713
CHEBI_27470	HP_0000713
CHEBI_69478	HP_0000713
CHEBI_63599	HP_0000713
CHEBI_2955	HP_0000713
CHEBI_135752	HP_0000713
CHEBI_135005	HP_0002527
CHEBI_176844	HP_0002527
PR_000036195	HP_0002527
CHEBI_42944	HP_0002527
CHEBI_134699	HP_0002527
CHEBI_35195	MONDO_0000328
CHEBI_143117	HP_0002148
CHEBI_143117	MONDO_0000313
CHEBI_231087	MONDO_0000313
CHEBI_61049	HP_0000646
CHEBI_82131 | CHEBI_8583 | CHEBI_4964	HP_0004850
CHEBI_50114	HP_0004850
CHEBI_63612	HP_0000763
CHEBI_135782	HP_0004334
CHEBI_50248	HP_0008361
CHEBI_60804 | CHEBI_50846	HP_0002672
PR_P60568	HP_0025085
CHEBI_27834	HP_0006696
PR_P60568	HP_0006696
CHEBI_3219	HP_0000713
PR_000036195	HP_0200026
CHEBI_135333	HP_0200026
CHEBI_61049	HP_0200026
 CHEBI_6427	MONDO_0003014
CHEBI_50847	MONDO_0001824
CHEBI_35705	MONDO_0001824
CHEBI_230846	HP_0001386
CHEBI_135720	HP_0009926
PR_000050305	HP_0009926
CHEBI_47097	HP_0009926
CHEBI_230846	HP_0100539
CHEBI_35610	HP_0001891
CHEBI_35705	MONDO_0019542
PR_P60568	HP_0033834
CHEBI_31824 	HP_0100749
CHEBI_6717	HP_0033834
CHEBI_176844	HP_0033834
CHEBI_49375	HP_0033834
CHEBI_81570	HP_0033834
CHEBI_61049	HP_0033834
CHEBI_69478	HP_0033834
CHEBI_71196	HP_0033834
CHEBI_35705	HP_0033834
CHEBI_78291	HP_0033834
CHEBI_35195	HP_0004346
CHEBI_145430	HP_0002039
CHEBI_228488	HP_0002039
CHEBI_145373	HP_0002039
CHEBI_17196	HP_0002039
CHEBI_178199	HP_0002039
CHEBI_194186	HP_0002039
CHEBI_82701	HP_0002039
CHEBI_85010	HP_0002039
CHEBI_196955	HP_0002039
CHEBI_34945	HP_0002039
CHEBI_79699	HP_0002039
CHEBI_134709	HP_0002039
CHEBI_172944	HP_0002039
CHEBI_229764	HP_0002039
CHEBI_69478	HP_0002039
CHEBI_134991	HP_0002039
CHEBI_132268	HP_0002039
CHEBI_35610	HP_0002039
PR_000036195	HP_0002039
CHEBI_63599	HP_0002039
CHEBI_135752	HP_0000572
CHEBI_145430	MONDO_0002316
CHEBI_145430	HP_0007178
CHEBI_35610	MONDO_0002316
CHEBI_35610	HP_0007178
CHEBI_50131	HP_0005828
CHEBI_35610	HP_0200023
PR_000036195	HP_0200023
CHEBI_2567	MONDO_0004966
CHEBI_7915	HP_0004394
CHEBI_145372	HP_0040189
PR_000050305	HP_0040189
CHEBI_35610	HP_0040189
CHEBI_78152	HP_0031244
CHEBI_90930	HP_0008652
CHEBI_6073	HP_0008652
CHEBI_61058	HP_0008652
CHEBI_135961	HP_0008652
CHEBI_60804 | CHEBI_50846	HP_0008652
CHEBI_27834	HP_0001973
CHEBI_35705	MONDO_0020576
CHEBI_177703	MONDO_0003005
PR_000036195	HP_0001952
CHEBI_45409	HP_0002904
CHEBI_60804 | CHEBI_50846	HP_0000787
CHEBI_27834	HP_0000787
PR_000050305	HP_0000787
CHEBI_17252	HP_0032263
CHEBI_35705	HP_0032263
 CHEBI_60654	HP_0011443
CHEBI_135752	HP_0011443
CHEBI_63612	HP_0003470
CHEBI_50847	HP_0003470
CHEBI_60816	HP_0003470
CHEBI_134699	HP_0031972
CHEBI_35610	HP_0002149
CHEBI_16991 | CHEBI_50249	HP_0002149
CHEBI_229764	MONDO_0001475
PR_000050305	MONDO_0001475
CHEBI_145372	MONDO_0004994
PR_000050305	MONDO_0004994
CHEBI_49603	HP_0100785
CHEBI_28304	HP_0100785
CHEBI_81570	HP_0100785
CHEBI_79699	HP_0100785
CHEBI_135948	HP_0100785
PR_000050305	HP_0100785
CHEBI_132268	HP_0100785
CHEBI_145372	HP_0100785
CHEBI_35610	HP_0100785
CHEBI_50847	HP_0100785
CHEBI_9313	HP_0100785
CHEBI_176844	HP_0100785
CHEBI_50114	HP_0100785
CHEBI_50177	HP_0100785
CHEBI_17196	HP_0100785
CHEBI_69478	HP_0100785
CHEBI_134699	HP_0100785
CHEBI_172944	HP_0100785
CHEBI_87016	HP_0100785
PR_P60568	MONDO_0021113
PR_P60568	HP_0004877
CHEBI_35195	MONDO_0021113
CHEBI_35195	HP_0004877
CHEBI_145372	MONDO_0021113
CHEBI_145372	HP_0004877
CHEBI_50847	MONDO_0021113
CHEBI_50847	HP_0004877
CHEBI_135738	MONDO_0004567
CHEBI_91855	MONDO_0004567
PR_000050305	MONDO_0004567
PR_P06280	HP_0000365
CHEBI_135935	HP_0033511
CHEBI_35610	HP_0034286
CHEBI_173077	HP_0034286
CHEBI_229764	HP_0034286
CHEBI_145372	HP_0000082
CHEBI_71196	HP_0000082
CHEBI_35610	HP_0000082
CHEBI_135530	HP_0000082
PR_000013429	HP_0000082
CHEBI_176844	HP_0006730
CHEBI_176844	HP_0002863
CHEBI_6030	HP_0001324
CHEBI_17750	HP_0003235
PR_P15391	HP_0002345
CHEBI_9130	HP_0031258
CHEBI_3568	HP_0031258
CHEBI_16586	HP_0031258
CHEBI_10023	HP_0031258
 CHEBI_4514	HP_0031258
CHEBI_48432 | CHEBI_58506	HP_0031258
CHEBI_64356	HP_0031258
 CHEBI_7856	HP_0031258
CHEBI_63630	HP_0031258
CHEBI_66964	HP_0031258
CHEBI_31236	HP_0031258
 CHEBI_8707	HP_0031258
CHEBI_63620	HP_0031258
CHEBI_9570	HP_0031258
CHEBI_8069	HP_0031258
CHEBI_6015	HP_0031258
CHEBI_3723	HP_0031258
CHEBI_6367	HP_0031258
CHEBI_8461	HP_0031258
CHEBI_28901	HP_0031258
CHEBI_31413	HP_0031258
CHEBI_3766	HP_0031258
CHEBI_2663	HP_0031258
 CHEBI_7798	HP_0031258
CHEBI_6887	HP_0031258
CHEBI_119915	HP_0031258
CHEBI_4466	HP_0031258
CHEBI_16684	HP_0031258
CHEBI_5864	HP_0031258
CHEBI_5103	HP_0031258
CHEBI_8764	HP_0031258
CHEBI_65173	HP_0031258
CHEBI_46631	HP_0031258
 CHEBI_100241	HP_0031258
CHEBI_4551 	HP_0031258
 CHEBI_17698	HP_0031258
CHEBI_31524	HP_0031258
 CHEBI_8874	HP_0031258
CHEBI_7936	HP_0031258
CHEBI_50663	HP_0031258
CHEBI_229764	HP_0031258
CHEBI_7931	HP_0031258
CHEBI_10119	HP_0031258
 CHEBI_404903	HP_0031258
CHEBI_5165	HP_0031258
CHEBI_4445	HP_0031258
CHEBI_8888	HP_0031258
CHEBI_7735	HP_0031258
CHEBI_63631	HP_0031258
CHEBI_8382	HP_0031258
CHEBI_5138	HP_0031258
CHEBI_85978	HP_0031258
CHEBI_145791	HP_0031258
CHEBI_7824	HP_0031258
CHEBI_3215 	HP_0031258
CHEBI_6754	HP_0031258
CHEBI_6950	HP_0031258
 CHEBI_3310	HP_0031258
CHEBI_90930	HP_0031258
CHEBI_10125	HP_0031258
CHEBI_44915	HP_0031258
 CHEBI_3638	HP_0031258
CHEBI_47780	HP_0031258
CHEBI_59495	HP_0031258
CHEBI_2453	HP_0031258
CHEBI_28593	HP_0031258
CHEBI_42944	HP_0031258
CHEBI_71013	HP_0031258
CHEBI_63638	HP_0031258
CHEBI_3219	HP_0031258
 CHEBI_8356	HP_0031258
 CHEBI_17303 	HP_0031258
CHEBI_7465	HP_0031258
CHEBI_8768	HP_0031258
CHEBI_600520	HP_0031258
CHEBI_43968	HP_0031258
CHEBI_36791	HP_0031258
CHEBI_64312	HP_0031258
 CHEBI_5118	HP_0031258
CHEBI_9943	HP_0031258
CHEBI_6931	HP_0031258
CHEBI_8060	HP_0031258
CHEBI_4974	HP_0031258
CHEBI_135530	HP_0031258
 CHEBI_2618	HP_0031258
 CHEBI_6539	HP_0031258
 CHEBI_9648	HP_0031258
CHEBI_65347	HP_0031258
CHEBI_47780	MONDO_0005276
CHEBI_61049	MONDO_0005276
CHEBI_59495	MONDO_0005276
 CHEBI_7852	MONDO_0005276
CHEBI_50694	MONDO_0005276
CHEBI_10125	MONDO_0005276
 CHEBI_3216	MONDO_0005276
CHEBI_6504	MONDO_0005276
CHEBI_7936	MONDO_0005276
CHEBI_5134	MONDO_0005276
CHEBI_77963 | CHEBI_3098	MONDO_0005276
 CHEBI_8707	MONDO_0005276
CHEBI_60804 | CHEBI_50846	MONDO_0005276
CHEBI_3568	MONDO_0005276
 CHEBI_8356	MONDO_0005276
CHEBI_9586	MONDO_0005276
CHEBI_9123	MONDO_0005276
CHEBI_119915	MONDO_0005276
CHEBI_3561	MONDO_0005276
CHEBI_17609 | CHEBI_17650	MONDO_0005276
CHEBI_209807	MONDO_0043233
CHEBI_28001	MONDO_0043233
CHEBI_28001	HP_0011123
CHEBI_5613	MONDO_0043233
CHEBI_80630	MONDO_0043233
CHEBI_40279	MONDO_0043233
PR_000050305	MONDO_0043233
CHEBI_5163	MONDO_0043233
CHEBI_5163	HP_0011123
CHEBI_9142	MONDO_0043233
CHEBI_9142	HP_0011123
CHEBI_45924	MONDO_0043233
CHEBI_45924	HP_0011123
 CHEBI_8024	MONDO_0043233
 CHEBI_8024	HP_0011123
 CHEBI_50924	MONDO_0043233
 CHEBI_50924	HP_0011123
CHEBI_5778	MONDO_0043233
CHEBI_5778	HP_0011123
 CHEBI_45951	MONDO_0043233
 CHEBI_45951	HP_0011123
CHEBI_5801	MONDO_0043233
CHEBI_28787	MONDO_0043233
CHEBI_28787	HP_0011123
CHEBI_5855	MONDO_0043233
CHEBI_5441	MONDO_0043233
CHEBI_90943	MONDO_0043233
CHEBI_63629	MONDO_0043233
CHEBI_49662	MONDO_0043233
 CHEBI_45783	MONDO_0043233
CHEBI_28864	MONDO_0043233
CHEBI_28864	HP_0011123
CHEBI_5296	MONDO_0043233
CHEBI_5296	HP_0011123
CHEBI_6710 | CHEBI_76230	MONDO_0043233
CHEBI_6710 | CHEBI_76230	HP_0011123
CHEBI_465284	MONDO_0043233
 CHEBI_9588	MONDO_0043233
 CHEBI_9588	HP_0011123
CHEBI_9571	MONDO_0043233
CHEBI_9571	HP_0011123
 CHEBI_9566	MONDO_0043233
 CHEBI_9566	HP_0011123
CHEBI_6076	MONDO_0043233
CHEBI_6076	HP_0011123
CHEBI_36704	MONDO_0043233
CHEBI_10119	MONDO_0043233
CHEBI_47426	MONDO_0043233
CHEBI_5130	MONDO_0043233
CHEBI_5130	HP_0011123
CHEBI_9513	MONDO_0043233
CHEBI_5123	MONDO_0043233
CHEBI_5123	HP_0011123
CHEBI_27902	MONDO_0043233
CHEBI_27902	HP_0011123
CHEBI_4325	MONDO_0043233
CHEBI_4325	HP_0011123
CHEBI_6128	MONDO_0043233
 CHEBI_5118	MONDO_0043233
CHEBI_101278	MONDO_0043233
CHEBI_101278	HP_0011123
CHEBI_50378	MONDO_0043233
CHEBI_50378	HP_0011123
CHEBI_85202 	MONDO_0043233
CHEBI_85202 	HP_0011123
CHEBI_75984	MONDO_0043233
CHEBI_75984	HP_0011123
CHEBI_9352	MONDO_0043233
CHEBI_9352	HP_0011123
CHEBI_28901	MONDO_0043233
CHEBI_9328	MONDO_0043233
CHEBI_9328	HP_0011123
 CHEBI_4392	MONDO_0043233
CHEBI_6472	MONDO_0043233
CHEBI_10023	MONDO_0043233
 CHEBI_50172	MONDO_0043233
CHEBI_79699	MONDO_0043233
CHEBI_119915	MONDO_0043233
CHEBI_2922	MONDO_0043233
CHEBI_2922	HP_0011123
CHEBI_5004	MONDO_0043233
CHEBI_5004	HP_0011123
CHEBI_6761	MONDO_0043233
CHEBI_9586	MONDO_0043233
CHEBI_59773	MONDO_0043233
CHEBI_59773	HP_0011123
CHEBI_161680	MONDO_0043233
CHEBI_161680	HP_0011123
CHEBI_5558	MONDO_0043233
CHEBI_7025	MONDO_0043233
CHEBI_44185 	MONDO_0043233
CHEBI_5138	MONDO_0043233
CHEBI_2659	MONDO_0043233
CHEBI_2659	HP_0011123
CHEBI_6887	MONDO_0043233
CHEBI_6887	HP_0011123
CHEBI_135530	MONDO_0043233
CHEBI_135530	HP_0011123
CHEBI_50177	MONDO_0043233
CHEBI_50177	HP_0011123
CHEBI_3219	MONDO_0043233
CHEBI_3219	HP_0011123
CHEBI_7601	MONDO_0043233
CHEBI_7601	HP_0011123
 CHEBI_6916	MONDO_0043233
 CHEBI_6916	HP_0011123
CHEBI_64356	MONDO_0043233
CHEBI_85978	MONDO_0043233
CHEBI_61049	MONDO_0043233
CHEBI_50694	MONDO_0043233
CHEBI_50694	HP_0011123
CHEBI_39112	MONDO_0043233
CHEBI_3745	MONDO_0043233
CHEBI_6741	MONDO_0043233
CHEBI_2663	MONDO_0043233
CHEBI_2636	MONDO_0043233
 CHEBI_4877	MONDO_0043233
CHEBI_27834	MONDO_0043233
CHEBI_27834	HP_0011123
CHEBI_2673	MONDO_0043233
CHEBI_2673	HP_0011123
CHEBI_133833	MONDO_0043233
CHEBI_133833	HP_0011123
CHEBI_7822	MONDO_0043233
CHEBI_7822	HP_0011123
 CHEBI_2676	MONDO_0043233
 CHEBI_2676	HP_0011123
 CHEBI_100241	MONDO_0043233
CHEBI_63620	MONDO_0043233
CHEBI_6717	MONDO_0043233
CHEBI_6717	HP_0011123
 CHEBI_7476	MONDO_0043233
 CHEBI_3699	MONDO_0043233
 CHEBI_3699	HP_0011123
CHEBI_9073	MONDO_0043233
CHEBI_9073	HP_0011123
CHEBI_6950	MONDO_0043233
CHEBI_2682	MONDO_0043233
CHEBI_3485	MONDO_0043233
CHEBI_3485	HP_0011123
CHEBI_28971	MONDO_0043233
CHEBI_28971	HP_0011123
CHEBI_72317	MONDO_0043233
CHEBI_145430	MONDO_0043233
CHEBI_49668	MONDO_0043233
CHEBI_9943	MONDO_0043233
CHEBI_9139	MONDO_0043233
CHEBI_9139	HP_0011123
CHEBI_7565	MONDO_0043233
CHEBI_45716	MONDO_0043233
CHEBI_45716	HP_0011123
CHEBI_7577	MONDO_0043233
CHEBI_7577	HP_0011123
CHEBI_3127	MONDO_0043233
CHEBI_71415	MONDO_0043233
CHEBI_71415	HP_0011123
CHEBI_4909	MONDO_0043233
CHEBI_7936	MONDO_0043233
CHEBI_119486	MONDO_0043233
CHEBI_119486	HP_0011123
CHEBI_3647	MONDO_0043233
CHEBI_3647	HP_0011123
CHEBI_3640	MONDO_0043233
CHEBI_3640	HP_0011123
 CHEBI_3638	MONDO_0043233
 CHEBI_3638	HP_0011123
CHEBI_7731	MONDO_0043233
CHEBI_4784	MONDO_0043233
CHEBI_4784	HP_0011123
 CHEBI_9398	MONDO_0043233
 CHEBI_9398	HP_0011123
CHEBI_9448	MONDO_0043233
 CHEBI_7852	MONDO_0043233
 CHEBI_7852	HP_0011123
CHEBI_4786	MONDO_0043233
CHEBI_4786	HP_0011123
CHEBI_50859	MONDO_0043233
CHEBI_3387	MONDO_0043233
CHEBI_3387	HP_0011123
CHEBI_50868 	MONDO_0043233
CHEBI_50868 	HP_0011123
CHEBI_7963 | CHEBI_18208 | CHEBI_51354	MONDO_0043233
CHEBI_7963 | CHEBI_18208 | CHEBI_51354	HP_0011123
CHEBI_7967 | CHEBI_27446	MONDO_0043233
CHEBI_7967 | CHEBI_27446	HP_0011123
CHEBI_7983	MONDO_0043233
CHEBI_7983	HP_0011123
CHEBI_50922	MONDO_0043233
CHEBI_75045	MONDO_0043233
 CHEBI_8028	MONDO_0043233
 CHEBI_8028	HP_0011123
CHEBI_41423	MONDO_0043233
CHEBI_8069	MONDO_0043233
 CHEBI_47381	MONDO_0043233
CHEBI_135931	MONDO_0043233
CHEBI_3380	MONDO_0043233
CHEBI_3380	HP_0011123
CHEBI_50648	MONDO_0043233
CHEBI_51041	MONDO_0043233
CHEBI_50845	MONDO_0043233
CHEBI_50845	HP_0011123
CHEBI_28748	MONDO_0043233
CHEBI_59495	MONDO_0043233
CHEBI_59495	HP_0011123
CHEBI_39462 	MONDO_0043233
CHEBI_8249	MONDO_0043233
CHEBI_8249	HP_0011123
 CHEBI_75998	MONDO_0043233
 CHEBI_6129	MONDO_0043233
 CHEBI_6129	HP_0011123
CHEBI_3441	MONDO_0043233
CHEBI_3441	HP_0011123
CHEBI_71940	MONDO_0043233
CHEBI_71940	HP_0011123
CHEBI_3504	MONDO_0043233
 CHEBI_8435	MONDO_0043233
 CHEBI_8435	HP_0011123
CHEBI_114785	MONDO_0043233
CHEBI_61080	MONDO_0043233
 CHEBI_8499	MONDO_0043233
CHEBI_8502	MONDO_0043233
CHEBI_8502	HP_0011123
CHEBI_39669	MONDO_0043233
CHEBI_39669	HP_0011123
CHEBI_75246	MONDO_0043233
CHEBI_75246	HP_0011123
CHEBI_15854 	MONDO_0043233
CHEBI_9168	MONDO_0043233
CHEBI_9168	HP_0011123
CHEBI_9334	MONDO_0043233
CHEBI_9334	HP_0011123
CHEBI_51860	MONDO_0043233
CHEBI_51860	HP_0011123
CHEBI_8713	MONDO_0043233
CHEBI_8713	HP_0011123
CHEBI_82701	MONDO_0043233
 CHEBI_8707	MONDO_0043233
CHEBI_68478	MONDO_0043233
CHEBI_6541	MONDO_0043233
CHEBI_42068	MONDO_0043233
CHEBI_9011	MONDO_0005480
CHEBI_82405	MONDO_0005480
CHEBI_192617	MONDO_0005480
CHEBI_5108	MONDO_0005480
CHEBI_66910	MONDO_0005480
CHEBI_41948	MONDO_0005480
CHEBI_3568	MONDO_0005480
CHEBI_134677	MONDO_0005480
CHEBI_61049	MONDO_0005480
CHEBI_2453	MONDO_0005480
CHEBI_6015	MONDO_0005480
CHEBI_230846	MONDO_0005480
PR_000036195	MONDO_0005480
CHEBI_50859	MONDO_0005480
CHEBI_2955	MONDO_0005480
CHEBI_90861 | CHEBI_50749	MONDO_0005480
CHEBI_6367	MONDO_0005480
CHEBI_3745	MONDO_0005480
CHEBI_34825	MONDO_0005480
 CHEBI_8874	MONDO_0005480
CHEBI_10023	MONDO_0005480
CHEBI_691037	MONDO_0005480
CHEBI_3756	MONDO_0005480
CHEBI_9139	MONDO_0005480
CHEBI_64356	MONDO_0005480
 CHEBI_47381	MONDO_0005480
CHEBI_6887	MONDO_0005480
CHEBI_204734	MONDO_0005480
CHEBI_10119	MONDO_0005480
CHEBI_59582	MONDO_0005480
CHEBI_53776	MONDO_0005480
CHEBI_135791	MONDO_0005480
CHEBI_7025	MONDO_0005480
CHEBI_17609 | CHEBI_17650	MONDO_0005480
CHEBI_41977 	MONDO_0005480
CHEBI_6078	MONDO_0005480
CHEBI_28787	MONDO_0005480
CHEBI_10102	MONDO_0005480
 CHEBI_6923	MONDO_0005480
CHEBI_2950 	MONDO_0005480
CHEBI_41423	MONDO_0005480
CHEBI_6872	MONDO_0005480
CHEBI_31663	MONDO_0005480
CHEBI_9130	MONDO_0005480
 CHEBI_8707	MONDO_0005480
CHEBI_77590	MONDO_0005480
CHEBI_119915	MONDO_0005480
CHEBI_3207	MONDO_0005480
CHEBI_9667	MONDO_0005480
CHEBI_9168	MONDO_0005480
CHEBI_7936	MONDO_0005480
 CHEBI_2788 	MONDO_0005480
CHEBI_35610	MONDO_0005480
CHEBI_60804 | CHEBI_50846	MONDO_0005480
CHEBI_2659	MONDO_0005480
CHEBI_46631	MONDO_0005480
CHEBI_53760	MONDO_0005480
CHEBI_16684	MONDO_0005480
 CHEBI_9566	MONDO_0005480
CHEBI_76720	MONDO_0005480
CHEBI_5001	MONDO_0005480
CHEBI_46345	MONDO_0005480
CHEBI_9571	MONDO_0005480
CHEBI_17594	MONDO_0005480
 CHEBI_3238	MONDO_0005480
CHEBI_59750	MONDO_0005480
CHEBI_9586	MONDO_0005480
 CHEBI_3077	MONDO_0005480
CHEBI_6970	MONDO_0005480
