drug_obo_id	ind_obo_id
CHEBI_3348	MONDO_0005044
CHEBI_3127	MONDO_0005044
CHEBI_3347	MONDO_0005044
CHEBI_135533	MONDO_0005044
CHEBI_7954	MONDO_0005044
CHEBI_2904	MONDO_0005044
CHEBI_31839	MONDO_0005044
CHEBI_45863	MONDO_0005044
CHEBI_9445	MONDO_0005044
CHEBI_43755	MONDO_0005044
CHEBI_91706	MONDO_0005044
CHEBI_5784	MONDO_0005044
CHEBI_135859	MONDO_0005044
CHEBI_8499	MONDO_0005044
CHEBI_64019	MONDO_0005044
CHEBI_4784	MONDO_0005044
CHEBI_180905	MONDO_0005044
CHEBI_5959	MONDO_0005044
CHEBI_8327	MONDO_0005044
CHEBI_2668	MONDO_0005044
CHEBI_135710	MONDO_0005044
CHEBI_32015	MONDO_0005044
CHEBI_7565	MONDO_0005044
CHEBI_76917	MONDO_0005044
CHEBI_9683	MONDO_0005044
CHEBI_9671	MONDO_0005044
CHEBI_135688	MONDO_0005044
CHEBI_5893	MONDO_0005044
CHEBI_31547	MONDO_0005044
CHEBI_7596	MONDO_0005044
CHEBI_77363	MONDO_0005044
CHEBI_135930	MONDO_0005044
CHEBI_6920	MONDO_0005044
CHEBI_4814	MONDO_0005044
CHEBI_135654	MONDO_0005044
CHEBI_6847	MONDO_0005044
CHEBI_61058	MONDO_0005044
CHEBI_8774	MONDO_0005044
CHEBI_136044	MONDO_0005044
CHEBI_5778	MONDO_0005044
CHEBI_9637	MONDO_0005044
CHEBI_9590	MONDO_0005044
CHEBI_48416	MONDO_0005044
CHEBI_6541	MONDO_0005044
CHEBI_9599	MONDO_0005044
CHEBI_3380	MONDO_0005044
CHEBI_44185	HP_0006721
CHEBI_28445	HP_0006721
CHEBI_75988	HP_0006721
CHEBI_3897	HP_0006721
CHEBI_17650	HP_0006721
CHEBI_3077	HP_0006721
CHEBI_681569	HP_0006721
CHEBI_6888	HP_0006721
CHEBI_135593	MONDO_0004247
CHEBI_45716	HP_0006721
CHEBI_52717	HP_0006721
CHEBI_50729	HP_0006721
CHEBI_41879	HP_0006721
CHEBI_36373	HP_0006721
CHEBI_4027	HP_0006721
CHEBI_8378	HP_0006721
CHEBI_28680	HP_0006721
CHEBI_28748	HP_0006721
CHEBI_17609	HP_0006721
CHEBI_31677	HP_0006721
CHEBI_50667	HP_0006721
CHEBI_41977	HP_0006721
CHEBI_9667	HP_0006721
CHEBI_8382	HP_0006721
CHEBI_168396	MONDO_0020311
CHEBI_28901	MONDO_0020311
CHEBI_50131	MONDO_0020311
CHEBI_49375	MONDO_0020311
CHEBI_2038	MONDO_0020311
CHEBI_44185	MONDO_0020311
CHEBI_4031	MONDO_0020311
CHEBI_61049	MONDO_0020311
CHEBI_4027	MONDO_0020311
CHEBI_49005	MONDO_0020311
CHEBI_38940	MONDO_0020311
CHEBI_681569	MONDO_0020311
CHEBI_50924	MONDO_0020311
CHEBI_45327	MONDO_0020311
CHEBI_28689	HP_0002725
CHEBI_44185	HP_0002725
CHEBI_68540	HP_0002725
CHEBI_6402	HP_0002725
CHEBI_8382	HP_0002725
CHEBI_2948	HP_0002725
CHEBI_6888	HP_0002725
CHEBI_3897	HP_0002725
CHEBI_3077	HP_0002725
CHEBI_27732	HP_0001742
CHEBI_4027	HP_0002725
CHEBI_28901	HP_0002725
CHEBI_5801	HP_0002725
CHEBI_168396	HP_0002725
CHEBI_8378	HP_0002725
CHEBI_17609	HP_0002725
CHEBI_17650	HP_0002725
CHEBI_41879	HP_0002725
CHEBI_52717	HP_0002725
CHEBI_28940	HP_0002725
CHEBI_9667	HP_0002725
CHEBI_3638	HP_0002725
CHEBI_7496	HP_0002725
CHEBI_6716	HP_0002725
CHEBI_31677	HP_0002725
CHEBI_168396	MONDO_0005556
CHEBI_8378	MONDO_0005556
CHEBI_2948	MONDO_0005556
CHEBI_4027	MONDO_0005556
CHEBI_61049	MONDO_0005556
CHEBI_8382	MONDO_0005556
CHEBI_68540	MONDO_0005556
CHEBI_6402	MONDO_0005556
CHEBI_135957	MONDO_0005556
CHEBI_4875	MONDO_0005556
CHEBI_4031	MONDO_0005556
CHEBI_168396	MONDO_0005190|MONDO_0100280
CHEBI_8382	MONDO_0005190|MONDO_0100280
CHEBI_28445	MONDO_0005190|MONDO_0100280
CHEBI_76612	MONDO_0005190|MONDO_0100280
CHEBI_52717	MONDO_0005190|MONDO_0100280
CHEBI_61049	MONDO_0005190|MONDO_0100280
CHEBI_63791	MONDO_0005190|MONDO_0100280
CHEBI_28901	MONDO_0005190|MONDO_0100280
CHEBI_4027	MONDO_0005190|MONDO_0100280
CHEBI_28748	MONDO_0005190|MONDO_0100280
CHEBI_30314	MONDO_0005190|MONDO_0100280
CHEBI_135515	MONDO_0005190|MONDO_0100280
CHEBI_63918	MONDO_0005136
CHEBI_356416	MONDO_0005136
CHEBI_141487	MONDO_0005136
CHEBI_8673	MONDO_0005136
CHEBI_156095	MONDO_0005136
CHEBI_2955	MONDO_0005136
CHEBI_50122	MONDO_0005136
CHEBI_38545	MONDO_0005136
CHEBI_8405	MONDO_0005136
CHEBI_3638	MONDO_0005136
CHEBI_74947	MONDO_0009693
CHEBI_8382	MONDO_0005136
CHEBI_195280	MONDO_0005136
CHEBI_63681	MONDO_0005136
CHEBI_8455	MONDO_0005136
CHEBI_4325	MONDO_0005136
CHEBI_30769	MONDO_0005136
CHEBI_575568	MONDO_0005136
CHEBI_207229	MONDO_0005136
CHEBI_9329	MONDO_0005136
CHEBI_53258	MONDO_0005136
CHEBI_91231	MONDO_0005136
CHEBI_28593	MONDO_0005136
CHEBI_28689	MONDO_0005136
CHEBI_4027	MONDO_0009693
CHEBI_68637	MONDO_0009693
CHEBI_41879	MONDO_0009693
CHEBI_52717	MONDO_0009693
CHEBI_28876	MONDO_0009693
CHEBI_49375	MONDO_0009693
CHEBI_63791	MONDO_0009693
CHEBI_27834	MONDO_0009693
CHEBI_135515	MONDO_0009693
CHEBI_85990	MONDO_0009693
CHEBI_28748	MONDO_0009693
CHEBI_6427	MONDO_0009693
CHEBI_45716	MONDO_0009693
CHEBI_4911	MONDO_0009693
CHEBI_72690	MONDO_0009693
CHEBI_61049	MONDO_0009693
CHEBI_4672	MONDO_0009693
CHEBI_9168	MONDO_0009693
CHEBI_64628	MONDO_0009693
CHEBI_68478	MONDO_0009693
CHEBI_28901	MONDO_0009693
CHEBI_46557	MONDO_0009693
CHEBI_5001	MONDO_0009693
CHEBI_3423	MONDO_0009693
CHEBI_28680	MONDO_0009693
CHEBI_8378	MONDO_0009693
CHEBI_4909	MONDO_0009693
CHEBI_28445	MONDO_0009693
CHEBI_3732	MONDO_0009693
CHEBI_2038	MONDO_0009693
CHEBI_681569	MONDO_0009693
CHEBI_4031	MONDO_0009693
CHEBI_168396	MONDO_0009693
CHEBI_71940	MONDO_0009693
CHEBI_7496	MONDO_0009693
CHEBI_65347	MONDO_0009693
CHEBI_90942	MONDO_0009693
CHEBI_3638	MONDO_0009693
CHEBI_17486	MONDO_0004247
CHEBI_59594	MONDO_0009693
CHEBI_4463	MONDO_0009693
CHEBI_4659	MONDO_0009693
CHEBI_113451	MONDO_0009693
CHEBI_29073	MONDO_0009693
CHEBI_49900	MONDO_0009693
CHEBI_9725	HP_0001742
CHEBI_125354	MONDO_0009693
CHEBI_27899	MONDO_0009693
CHEBI_28304	MONDO_0009693
CHEBI_50859	MONDO_0009693
CHEBI_63637	MONDO_0009693
CHEBI_135765	MONDO_0005301
CHEBI_3897	MONDO_0005301
CHEBI_63115	MONDO_0005301
CHEBI_17347	MONDO_0005301
CHEBI_3077	MONDO_0005301
CHEBI_34385	MONDO_0005301
CHEBI_68540	MONDO_0005301
CHEBI_5938	MONDO_0005301
CHEBI_9667	MONDO_0005301
CHEBI_44423	MONDO_0005301
CHEBI_6888	MONDO_0005301
CHEBI_69478	MONDO_0005301
CHEBI_18295	MONDO_0005301
CHEBI_27690	MONDO_0005301
CHEBI_4027	MONDO_0005301
CHEBI_31677	MONDO_0005301
CHEBI_41879	MONDO_0005301
CHEBI_17650	MONDO_0005301
CHEBI_15956	MONDO_0005301
CHEBI_145499	MONDO_0005301
CHEBI_8378	MONDO_0005301
CHEBI_8382	MONDO_0005301
CHEBI_28940	MONDO_0005301
CHEBI_50694	MONDO_0005301
CHEBI_66964	MONDO_0005301
CHEBI_76004	MONDO_0005301
CHEBI_27436	MONDO_0005301
CHEBI_64312	MONDO_0005301
CHEBI_15365	MONDO_0005301
CHEBI_5553	MONDO_0005301
CHEBI_46557	MONDO_0005301
CHEBI_3125	MONDO_0005301
CHEBI_17609	MONDO_0005301
CHEBI_4513	MONDO_0005068
CHEBI_9605	MONDO_0005068
CHEBI_6904	MONDO_0005068
CHEBI_15365	MONDO_0005068
CHEBI_291902	MONDO_0005068
CHEBI_43755	MONDO_0005068
CHEBI_2904	MONDO_0005068
CHEBI_61033	MONDO_0005068
CHEBI_28304	MONDO_0005068
CHEBI_18145	MONDO_0005068
CHEBI_37941	MONDO_0005068
CHEBI_15940	MONDO_0005068
CHEBI_77260	MONDO_0005068
CHEBI_9150	MONDO_0005068
CHEBI_27882	MONDO_0005068
CHEBI_50438	MONDO_0005068
CHEBI_85537	HP_0001742
CHEBI_31206	HP_0001742
CHEBI_3994	HP_0001742
CHEBI_135361	HP_0001742
CHEBI_4470	HP_0001742
CHEBI_29081	HP_0001742
CHEBI_5779	HP_0001742
CHEBI_59177	HP_0001742
CHEBI_84115	HP_0001742
CHEBI_59788	HP_0001742
CHEBI_16794	HP_0001742
CHEBI_8093	HP_0001742
CHEBI_3738	HP_0001742
CHEBI_134863	HP_0001742
CHEBI_53258	HP_0001742
CHEBI_51209	HP_0001742
CHEBI_8346	HP_0001742
CHEBI_6538	HP_0001742
CHEBI_15428	HP_0001742
CHEBI_16714	HP_0001742
CHEBI_51380	HP_0001742
CHEBI_61276	HP_0001742
CHEBI_9453	HP_0001742
CHEBI_2946	HP_0001742
CHEBI_134893	HP_0001742
CHEBI_6762	HP_0001742
CHEBI_291342	HP_0001742
CHEBI_5551	HP_0001742
CHEBI_36584	HP_0001742
CHEBI_10082	HP_0001742
CHEBI_6823	HP_0001742
CHEBI_135276	HP_0001742
CHEBI_15407	HP_0001742
CHEBI_8065	HP_0001742
CHEBI_136017	HP_0001742
CHEBI_80680	HP_0001742
CHEBI_15552	HP_0001742
CHEBI_28674	HP_0001742
CHEBI_91591	HP_0001742
CHEBI_52010	HP_0001742
CHEBI_94484	HP_0001742
CHEBI_3561	HP_0001742
CHEBI_7862	HP_0001742
CHEBI_83168	HP_0001742
CHEBI_8459	HP_0001742
CHEBI_136013	HP_0001742
CHEBI_6820	HP_0001742
CHEBI_9741	HP_0001742
CHEBI_28591	HP_0001742
CHEBI_4046	HP_0001742
CHEBI_94402	HP_0001742
CHEBI_135207	HP_0001742
CHEBI_8768	MONDO_0017169
CHEBI_7915	MONDO_0017169
CHEBI_3699	MONDO_0017169
CHEBI_135447	MONDO_0004247
CHEBI_5864	MONDO_0005072|MONDO_0009741
CHEBI_28445	MONDO_0005072|MONDO_0009741
CHEBI_31355	MONDO_0005072|MONDO_0009741
CHEBI_8107	MONDO_0005072|MONDO_0009741
CHEBI_28876	MONDO_0005072|MONDO_0009741
CHEBI_28304	MONDO_0005072|MONDO_0009741
CHEBI_80630	MONDO_0005072|MONDO_0009741
CHEBI_72564	MONDO_0005072|MONDO_0009741
CHEBI_15367	MONDO_0005072|MONDO_0009741
CHEBI_6067	MONDO_0005072|MONDO_0009741
CHEBI_7726	MONDO_0005072|MONDO_0009741
CHEBI_4027	MONDO_0005072|MONDO_0009741
CHEBI_28901	MONDO_0005072|MONDO_0009741
CHEBI_63606	MONDO_0005072|MONDO_0009741
CHEBI_31941	MONDO_0005072|MONDO_0009741
CHEBI_28748	MONDO_0005072|MONDO_0009741
CHEBI_63630	MONDO_0005072|MONDO_0009741
CHEBI_9570	MONDO_0005072|MONDO_0009741
CHEBI_49005	MONDO_0005072|MONDO_0009741
CHEBI_2636	MONDO_0005072|MONDO_0009741
CHEBI_63632	MONDO_0005072|MONDO_0009741
CHEBI_63611	MONDO_0005072|MONDO_0009741
CHEBI_39867	MONDO_0005072|MONDO_0009741
CHEBI_9168	MONDO_0005072|MONDO_0009741
CHEBI_46557	MONDO_0005072|MONDO_0009741
CHEBI_61049	MONDO_0005072|MONDO_0009741
CHEBI_114785	MONDO_0005072|MONDO_0009741
CHEBI_48339	MONDO_0005072|MONDO_0009741
CHEBI_168396	MONDO_0005072|MONDO_0009741
CHEBI_4031	MONDO_0005072|MONDO_0009741
CHEBI_4911	MONDO_0005072|MONDO_0009741
CHEBI_15640	MONDO_0005072|MONDO_0009741
CHEBI_44185	MONDO_0005072|MONDO_0009741
CHEBI_84500	MONDO_0011122
CHEBI_71193	MONDO_0011122
CHEBI_5001	MONDO_0011122
CHEBI_94686	MONDO_0011122
CHEBI_8059	MONDO_0011122
CHEBI_8067	MONDO_0011122
CHEBI_134721	MONDO_0011122
CHEBI_17650	MONDO_0011122
CHEBI_7465	MONDO_0011122
CHEBI_3219	MONDO_0011122
CHEBI_5778	MONDO_0011122
CHEBI_46632	MONDO_0011122
CHEBI_5931	MONDO_0011122
CHEBI_134883	MONDO_0011122
CHEBI_63631	MONDO_0011122
CHEBI_34967	MONDO_0011122
CHEBI_16796	MONDO_0011122
CHEBI_65353	MONDO_0011122
CHEBI_8080	MONDO_0011122
CHEBI_5000	MONDO_0011122
CHEBI_28940	MONDO_0011122
CHEBI_6801	MONDO_0011122
CHEBI_17154	MONDO_0011122
CHEBI_64073	MONDO_0011122
CHEBI_132233	MONDO_0011122
CHEBI_40237	MONDO_0011122
CHEBI_6809	MONDO_0011122
CHEBI_6702	MONDO_0011122
CHEBI_9137	MONDO_0011122
CHEBI_3901	MONDO_0011122
CHEBI_41879	MONDO_0011122
CHEBI_15354	MONDO_0011122
CHEBI_6427	MONDO_0011122
CHEBI_439329	MONDO_0011122
CHEBI_15940	MONDO_0011122
CHEBI_3646	MONDO_0011122
CHEBI_3044	MONDO_0011122
CHEBI_6904	MONDO_0011122
CHEBI_16914	MONDO_0011122
CHEBI_3668	MONDO_0011122
CHEBI_8247	MONDO_0004247
CHEBI_134837	MONDO_0011122
CHEBI_8024	MONDO_0011122
CHEBI_132041	MONDO_0011122
CHEBI_8228	MONDO_0011122
CHEBI_6456	MONDO_0011122
CHEBI_7872	MONDO_0011122
CHEBI_4530	MONDO_0011122
CHEBI_2704	MONDO_0011122
CHEBI_6060	MONDO_0006875
CHEBI_6897	MONDO_0006875
CHEBI_6438	MONDO_0006875
CHEBI_7731	MONDO_0006875
CHEBI_8207	MONDO_0006875
CHEBI_8378	MONDO_0006875
CHEBI_6384	MONDO_0006875
CHEBI_4702	MONDO_0006875
CHEBI_177703	MONDO_0006875
CHEBI_16899	MONDO_0006875
CHEBI_746859	MONDO_0006875
CHEBI_17650	MONDO_0006875
CHEBI_3082	MONDO_0006875
CHEBI_3437	MONDO_0006875
CHEBI_51230	MONDO_0006875
CHEBI_135212	MONDO_0006875
CHEBI_3175	MONDO_0006875
CHEBI_3176	MONDO_0006875
CHEBI_9599	MONDO_0006875
CHEBI_66899	MONDO_0006875
CHEBI_45863	MONDO_0006875
CHEBI_59254	MONDO_0006875
CHEBI_136046	MONDO_0006875
CHEBI_6504	MONDO_0005178|MONDO_0008143
CHEBI_6741	MONDO_0005178|MONDO_0008143
CHEBI_76263	MONDO_0005178|MONDO_0008143
CHEBI_16914	MONDO_0005178|MONDO_0008143
CHEBI_47381	MONDO_0005178|MONDO_0008143
CHEBI_7852	MONDO_0005178|MONDO_0008143
CHEBI_3216	MONDO_0005178|MONDO_0008143
CHEBI_75722	MONDO_0005178|MONDO_0008143
CHEBI_135939	MONDO_0005178|MONDO_0008143
CHEBI_5855	MONDO_0005178|MONDO_0008143
CHEBI_59124	MONDO_0005178|MONDO_0008143
CHEBI_6710	MONDO_0005178|MONDO_0008143
CHEBI_38010	MONDO_0005178|MONDO_0008143
CHEBI_8887	MONDO_0005178|MONDO_0008143
CHEBI_8249	MONDO_0005178|MONDO_0008143
CHEBI_7822	MONDO_0005178|MONDO_0008143
CHEBI_7465	MONDO_0005178|MONDO_0008143
CHEBI_94731	MONDO_0005178|MONDO_0008143
CHEBI_9014	MONDO_0005178|MONDO_0008143
CHEBI_43415	MONDO_0005178|MONDO_0008143
CHEBI_42446	MONDO_0005178|MONDO_0008143
CHEBI_6128	MONDO_0005178|MONDO_0008143
CHEBI_32221	MONDO_0005178|MONDO_0008143
CHEBI_41423	MONDO_0005178|MONDO_0008143
CHEBI_39669	MONDO_0005178|MONDO_0008143
CHEBI_6640	MONDO_0005178|MONDO_0008143
CHEBI_7476	MONDO_0005178|MONDO_0008143
CHEBI_49662	MONDO_0005178|MONDO_0008143
CHEBI_15365	MONDO_0005178|MONDO_0008143
CHEBI_31597	MONDO_0005178|MONDO_0008143
CHEBI_4909	MONDO_0005178|MONDO_0008143
CHEBI_71941	MONDO_0005178|MONDO_0008143
CHEBI_7443	MONDO_0005178|MONDO_0008143
CHEBI_18295	MONDO_0005178|MONDO_0008143
CHEBI_9352	MONDO_0005178|MONDO_0008143
CHEBI_5130	MONDO_0005178|MONDO_0008143
CHEBI_77431	MONDO_0005178|MONDO_0008143
CHEBI_5004	MONDO_0005178|MONDO_0008143
CHEBI_15354	MONDO_0005178|MONDO_0008143
CHEBI_135935	MONDO_0005178|MONDO_0008143
CHEBI_73044	MONDO_0005178|MONDO_0008143
CHEBI_31159	MONDO_0005178|MONDO_0008143
CHEBI_46195	MONDO_0005178|MONDO_0008143
CHEBI_63607	MONDO_0005246
CHEBI_133011	MONDO_0005246
CHEBI_6633	MONDO_0005246
CHEBI_43968	MONDO_0005246
CHEBI_6805	MONDO_0005246
CHEBI_6827	MONDO_0005246
CHEBI_6909	MONDO_0005246
CHEBI_28001	MONDO_0005246
CHEBI_474053	MONDO_0005246
CHEBI_7809	MONDO_0005246
CHEBI_7447	MONDO_0005246
CHEBI_50688	MONDO_0005246
CHEBI_63611	MONDO_0005246
CHEBI_8232	MONDO_0005246
CHEBI_9332	MONDO_0005246
CHEBI_9421	MONDO_0005246
CHEBI_45924	MONDO_0005246
CHEBI_135443	MONDO_0004247
CHEBI_161680	MONDO_0005246
CHEBI_478164	MONDO_0005246
CHEBI_6919	MONDO_0005246
CHEBI_192484	MONDO_0005246
CHEBI_3745	MONDO_0005246
CHEBI_600103	MONDO_0005246
CHEBI_50694	MONDO_0005246
CHEBI_2637	MONDO_0005246
CHEBI_7025	MONDO_0005246
CHEBI_100147	MONDO_0005246
CHEBI_50845	MONDO_0005246
CHEBI_4511	MONDO_0005246
CHEBI_4392	MONDO_0005246
CHEBI_40009	MONDO_0005246
CHEBI_49566	MONDO_0005246
CHEBI_48947	MONDO_0005246
CHEBI_3732	MONDO_0005246
CHEBI_135145	HP_0000939
CHEBI_7528	MONDO_0005246
CHEBI_3716	MONDO_0005246
CHEBI_2676	MONDO_0005246
CHEBI_3697	MONDO_0005246
CHEBI_27644	MONDO_0005246
CHEBI_71415	MONDO_0005246
CHEBI_17698	MONDO_0005246
CHEBI_3515	MONDO_0005246
CHEBI_29007	MONDO_0005246
CHEBI_553473	MONDO_0005246
CHEBI_3510	MONDO_0005246
CHEBI_3508	MONDO_0005246
CHEBI_209807	MONDO_0005246
CHEBI_3499	MONDO_0005246
CHEBI_204928	MONDO_0005246
CHEBI_3493	MONDO_0005246
CHEBI_3491	MONDO_0005246
CHEBI_3489	MONDO_0005246
CHEBI_472657	MONDO_0005246
CHEBI_3485	MONDO_0005246
CHEBI_3480	MONDO_0005246
CHEBI_3478	MONDO_0005246
CHEBI_3393	MONDO_0005246
CHEBI_52154	MONDO_0005246
CHEBI_7507	MONDO_0005246
CHEBI_18208	MONDO_0005246
CHEBI_9142	MONDO_0005246
CHEBI_6824	MONDO_0005246
CHEBI_82405	MONDO_0005246
CHEBI_3371	MONDO_0005246
CHEBI_184381	MONDO_0005246
CHEBI_7934	MONDO_0005246
CHEBI_94523	HP_0012531
CHEBI_2955	MONDO_0005246
CHEBI_28864	MONDO_0005246
CHEBI_9587	MONDO_0005246
CHEBI_27902	MONDO_0005246
CHEBI_100246	MONDO_0005246
CHEBI_102484	MONDO_0005246
CHEBI_6775	MONDO_0005246
CHEBI_9334	MONDO_0005246
CHEBI_9331	MONDO_0005246
CHEBI_9328	MONDO_0005246
CHEBI_63845	MONDO_0005246
CHEBI_9321	MONDO_0005246
CHEBI_17076	MONDO_0005246
CHEBI_9215	MONDO_0005246
CHEBI_71365	MONDO_0005246
CHEBI_45367	MONDO_0005246
CHEBI_45285	MONDO_0005246
CHEBI_8430	MONDO_0005246
CHEBI_157175	MONDO_0005246
CHEBI_42355	MONDO_0005246
CHEBI_4885	MONDO_0005246
CHEBI_28915	MONDO_0005246
CHEBI_5280	MONDO_0005246
CHEBI_471744	MONDO_0005246
CHEBI_6030	MONDO_0005246
CHEBI_27446	MONDO_0005246
CHEBI_17630	MONDO_0005246
CHEBI_63598	MONDO_0005246
CHEBI_28368	MONDO_0005246
CHEBI_28971	MONDO_0005246
CHEBI_6472	MONDO_0005246
CHEBI_7731	MONDO_0005246
CHEBI_18067	HP_0000939
CHEBI_3309	HP_0000939
CHEBI_190513	HP_0000939
CHEBI_2567	HP_0000939
CHEBI_8869	HP_0000939
CHEBI_9679	HP_0000939
CHEBI_135983	HP_0000939
CHEBI_46557	HP_0000939
CHEBI_31794	HP_0000939
CHEBI_3311	HP_0000939
CHEBI_28940	HP_0000939
CHEBI_73927	HP_0000939
CHEBI_131391	HP_0000939
CHEBI_7903	HP_0000939
CHEBI_28934	HP_0000939
CHEBI_135189	HP_0000939
CHEBI_135216	HP_0000939
CHEBI_16469	HP_0000939
CHEBI_17347	HP_0000939
CHEBI_27436	HP_0000939
CHEBI_18067	MONDO_0008159
CHEBI_46557	MONDO_0008159
CHEBI_17026	MONDO_0008159
CHEBI_4903	MONDO_0008159
CHEBI_8869	MONDO_0008159
CHEBI_190513	MONDO_0008159
CHEBI_3311	MONDO_0008159
CHEBI_6716	MONDO_0008159
CHEBI_135947	MONDO_0008159
CHEBI_32223	MONDO_0008159
CHEBI_135938	MONDO_0008159
CHEBI_7630	MONDO_0008159
CHEBI_6443	MONDO_0008159
CHEBI_28940	MONDO_0008159
CHEBI_7627	MONDO_0008159
CHEBI_31719	MONDO_0008159
CHEBI_50815	MONDO_0008159
CHEBI_31794	MONDO_0008159
CHEBI_2567	MONDO_0008159
CHEBI_135983	MONDO_0008159
CHEBI_9679	MONDO_0008159
CHEBI_131391	MONDO_0008159
CHEBI_16469	MONDO_0008159
CHEBI_28934	MONDO_0008159
CHEBI_8772	MONDO_0008159
CHEBI_6759	HP_0012531
CHEBI_17303	HP_0012531
CHEBI_77431	HP_0012531
CHEBI_5855	HP_0012531
CHEBI_8890	HP_0012531
CHEBI_7852	HP_0012531
CHEBI_240107	HP_0012531
CHEBI_135342	HP_0012531
CHEBI_119915	HP_0012531
CHEBI_46195	HP_0012531
CHEBI_135935	HP_0012531
CHEBI_5790	HP_0012531
CHEBI_32114	HP_0012531
CHEBI_47381	HP_0012531
CHEBI_5779	HP_0012531
CHEBI_167309	HP_0012531
CHEBI_27732	HP_0012531
CHEBI_7476	HP_0012531
CHEBI_4474	HP_0012531
CHEBI_51173	HP_0012531
CHEBI_6339	HP_0012531
CHEBI_42638	HP_0012531
CHEBI_3374	HP_0012531
CHEBI_32221	HP_0012531
CHEBI_43415	HP_0012531
CHEBI_28918	HP_0012531
CHEBI_4909	HP_0012531
CHEBI_6717	HP_0012531
CHEBI_46557	HP_0012531
CHEBI_8382	HP_0012531
CHEBI_2038	HP_0012531
CHEBI_4672	HP_0012531
CHEBI_46632	HP_0012531
CHEBI_64356	HP_0012531
CHEBI_16914	HP_0012531
CHEBI_8887	HP_0012531
CHEBI_6128	HP_0012531
CHEBI_94563	HP_0012531
CHEBI_9316	HP_0012531
CHEBI_15365	HP_0012531
CHEBI_8404	HP_0012531
CHEBI_6456	HP_0012531
CHEBI_32599	HP_0012531
CHEBI_7865	HP_0012531
CHEBI_5004	HP_0012531
CHEBI_6504	HP_0012531
CHEBI_6121	HP_0012531
CHEBI_41423	HP_0012531
CHEBI_6149	HP_0012531
CHEBI_75722	HP_0012531
CHEBI_6375	MONDO_0004247
CHEBI_3242	HP_0012531
CHEBI_6444	HP_0012531
CHEBI_31183	HP_0012531
CHEBI_182080	HP_0012531
CHEBI_77822	HP_0012531
CHEBI_135353	HP_0012531
CHEBI_31597	HP_0012531
CHEBI_16714	HP_0012531
CHEBI_17045	HP_0012531
CHEBI_7459	HP_0012531
CHEBI_31783	HP_0012531
CHEBI_4710	HP_0000989
CHEBI_6640	HP_0012531
CHEBI_40009	HP_0012531
CHEBI_3216	HP_0012531
CHEBI_6754	HP_0012531
CHEBI_31348	HP_0012531
CHEBI_50729	HP_0012531
CHEBI_69478	HP_0012531
CHEBI_76223	HP_0012531
CHEBI_77585	HP_0012531
CHEBI_15354	HP_0012531
CHEBI_7454	HP_0012531
CHEBI_10023	HP_0012531
CHEBI_27899	HP_0012531
CHEBI_30769	HP_0012531
CHEBI_44915	HP_0012531
CHEBI_135276	HP_0012531
CHEBI_63791	HP_0012531
CHEBI_39669	HP_0012531
CHEBI_6539	HP_0012531
CHEBI_42797	HP_0012531
CHEBI_6710	HP_0012531
CHEBI_6931	HP_0012531
CHEBI_9086	MONDO_0005180
CHEBI_8888	MONDO_0005180
CHEBI_8707	MONDO_0005180
CHEBI_63630	MONDO_0005180
CHEBI_59692	MONDO_0005180
CHEBI_8356	MONDO_0005180
CHEBI_15765	MONDO_0005180
CHEBI_134699	MONDO_0005180
CHEBI_133017	MONDO_0005180
CHEBI_77585	MONDO_0005180
CHEBI_3223	MONDO_0005180
CHEBI_145499	MONDO_0005180
CHEBI_36795	MONDO_0005180
CHEBI_10125	MONDO_0005180
CHEBI_3048	MONDO_0005180
CHEBI_2618	MONDO_0005180
CHEBI_9139	MONDO_0005180
CHEBI_18243	MONDO_0005180
CHEBI_135351	MONDO_0005180
CHEBI_8448	MONDO_0005180
CHEBI_18357	MONDO_0005180
CHEBI_31524	MONDO_0005180
CHEBI_16899	MONDO_0005180
CHEBI_48538	MONDO_0005180
CHEBI_4466	MONDO_0005180
CHEBI_3181	MONDO_0005180
CHEBI_134718	MONDO_0005180
CHEBI_188978	HP_0000989
CHEBI_31515	MONDO_0005180
CHEBI_6043	MONDO_0004247
CHEBI_2676	MONDO_0005180
CHEBI_77260	MONDO_0005180
CHEBI_39585	MONDO_0005180
CHEBI_63620	MONDO_0005180
CHEBI_9720	MONDO_0005180
CHEBI_3112	MONDO_0005180
CHEBI_63631	MONDO_0005180
CHEBI_4798	MONDO_0005180
CHEBI_134726	MONDO_0005180
CHEBI_17833	MONDO_0005898
CHEBI_29013	MONDO_0005898
CHEBI_7915	MONDO_0004247
CHEBI_53258	MONDO_0004247
CHEBI_94411	MONDO_0004247
CHEBI_134729	MONDO_0004247
CHEBI_2739	MONDO_0004247
CHEBI_7868	MONDO_0004247
CHEBI_7601	MONDO_0004247
CHEBI_41462	MONDO_0004247
CHEBI_16794	MONDO_0004247
CHEBI_3611	MONDO_0004247
CHEBI_6817	MONDO_0004247
CHEBI_8481	MONDO_0004247
CHEBI_135544	MONDO_0004247
CHEBI_77260	MONDO_0004247
CHEBI_81862	MONDO_0004247
CHEBI_93814	MONDO_0004247
CHEBI_32024	MONDO_0004247
CHEBI_50373	MONDO_0004247
CHEBI_5747	MONDO_0004247
CHEBI_8768	MONDO_0004247
CHEBI_86463	MONDO_0004247
CHEBI_94449	MONDO_0004247
CHEBI_31793	MONDO_0004247
CHEBI_30563	MONDO_0004247
